geneSymbol,numVariantes
CHMP4C,1
RP11-127H5.1,1
PRH2,1
KRT4,1
PDE1B,1
DECR2,1
AC009041.2,1
TBC1D26,1
STAT3,1
PSMD12,1
BIRC5,1
PSG11,1
MYPOP,1
CSNK2A1,1
LRRC3,1
RP11-576C2.1,1
LRP8,1
STRIP1,1
DRAM2,1
CD48,1
PGBD5,1
AC080125.1,1
HYCC2,1
TFG,1
FBXO40,1
AREG,1
RP11-215A19.2,1
CCL28,1
KIF2A,1
RGMB,1
LMAN2,1
ZKSCAN4,1
PHIP,1
SLC2A12,1
TMEM242,1
SNX10,1
VOPP1,1
LAMB1,1
AC099552.4,1
ADAM18,1
RP11-386G21.2,1
NTNG2,1
RRP12,1
SLC38A2,1
RACGAP1,1
SMARCD1,1
IPMKP1,1
OR4K15,1
FITM1,1
ADCK1,1
C16orf11,1
METRN,1
DNASE1L2,1
SMG1,1
RP11-401P9.5,1
EVPLL,1
KRTAP17-1,1
ATXN7L3,1
RP11-259G18.2,1
RP11-6N17.2,1
OR2Z1,1
ZNF90,1
ZNF737,1
MSRB1P1,1
ZNF321P,1
NLRP8,1
C20orf85,1
GNAZ,1
ZC3H12B,1
HEPH,1
NBPF3,1
OR2W3,1
LGALSL,1
UNC50,1
KBTBD8,1
HLTF,1
TLL1,1
MED7,1
BAI3,1
SUN3,1
OR6B1,1
RRS1,1
GDF6,1
GPIHBP1,1
MAP3K8,1
OR51E1,1
TMX2,1
MS4A6A,1
PGA3,1
RTN3,1
KRT5,1
KRT71,1
CRADD,1
FBXW8,1
CEBPE,1
BCL2L2,1
SPTLC2,1
MRPS34,1
RP11-420N3.2,1
VPS35,1
GNAO1,1
SLC13A2,1
GIT1,1
APCDD1,1
TTR,1
OR7E24,1
RPSA2,1
SGK2,1
SCAF4,1
GSTTP2,1
C22orf42,1
MAGEE2,1
CCDC160,1
PNCK,1
DNAJC8,1
STK40,1
ERMAP,1
HIAT1,1
ANKRD35,1
LCE1A,1
PMVK,1
PUM2,1
ABCG8,1
ATP6V1B1,1
TRAK2,1
METTL21A,1
SETD2,1
PPM1M,1
KCTD6,1
LSAMP,1
TMEM108,1
P2RY1,1
MYNN,1
GRSF1,1
ADH5,1
FSTL5,1
ANKRD31,1
NEUROG1,1
HNRNPA0,1
PCDHGB3,1
PRR3,1
HEY2,1
RASA4,1
IMPAD1,1
PARP10,1
RECK,1
RP11-764K9.4,1
OR13C4,1
C9orf9,1
ITIH5,1
PIPSL,1
PNLIPRP2,1
AL450307.1,1
POLR2L,1
RIC3,1
ACCSL,1
MMP20,1
FGFR1OP2,1
KRT84,1
SPIC,1
SAV1,1
IGHV3-7,1
NTN3,1
ALG1,1
CLEC19A,1
SALL1,1
POLRMTP1,1
EFCAB3,1
CCDC47,1
SLC16A5,1
U2AF2,1
FASTKD5,1
VSTM2L,1
RAE1,1
HDAC8,1
WDR44,1
SCNM1,1
CREB1,1
TTLL3,1
ZNF502,1
TM4SF18,1
LRCH3,1
FTMT,1
EGR1,1
LY6G5C,1
NRF1,1
OR52L1,1
PLEKHA7,1
SLC22A8,1
RHOD,1
RELT,1
TSPAN8,1
PPP1R12A,1
SUPT16H,1
KRT20,1
CHD6,1
GLRA2,1
RS1,1
PDIK1L,1
MMACHC,1
PTPN22,1
ADAM17,1
GPAT2,1
DIS3L2P1,1
GUF1,1
ARSJ,1
IPO11,1
RP3-468K18.5,1
C10orf95,1
KLRC2,1
CLEC18C,1
TEX11,1
FUBP1,1
HCN3,1
VAMP4,1
TMEM78,1
PIKFYVE,1
WDR48,1
OR5K3,1
SLC9C1,1
POPDC2,1
CXCL10,1
HSD17B13,1
GTF2IRD1,1
POMZP3,1
ASZ1,1
EBF2,1
OR13D1,1
YME1L1,1
LYZL1,1
FBXW4,1
NSMCE4A,1
SLC22A18AS,1
NDUFA12,1
MGAT2,1
RP11-16E12.2,1
CTD-2267D19.3,1
RAB27B,1
PLP2,1
KLHL13,1
SPSB1,1
PHC2,1
VANGL1,1
SLC25A44,1
ZNF281,1
ARHGAP25,1
SULT1C2,1
TANK,1
NYAP2,1
ASB1,1
SLC4A4,1
NAAA,1
SPATA24,1
PCDHB7,1
PCDHB14,1
CPLX2,1
ADTRP,1
TOX,1
KCNB2,1
OPLAH,1
LHX6,1
CXCR5,1
PRPF39,1
TTC9,1
IGHV1-2,1
EPB42,1
ZNF597,1
GLYR1,1
ZFP1,1
MIF4GD,1
ZNF491,1
TRMT1,1
ZNF324B,1
MCM3AP,1
RPGR,1
XKRX,1
APLN,1
FCGR1A,1
UAP1,1
TOR1AIP1,1
PLEK,1
AC073254.1,1
NR1I2,1
SSR3,1
CLCN2,1
TNFAIP8,1
FAM13B,1
SUMF2,1
KLHDC10,1
OR4D6,1
VEGFB,1
OR8B2,1
RP11-726G1.1,1
MAPKAPK5,1
CTD-2547E10.3,1
WDR16,1
KRTAP1-3,1
HDHD2,1
MYH9,1
PPEF1,1
MAGEB6,1
AMMECR1,1
ZNF75D,1
LEPROT,1
LCE1C,1
NLRP3,1
CMPK2,1
LBX2,1
CCDC150,1
NDUFB3,1
MREG,1
EIF1B,1
SNRK,1
ACTL6A,1
MAP6D1,1
KIAA1211,1
LPHN3,1
GAR1,1
RXFP3,1
SRSF12,1
LFNG,1
RP11-340I6.7,1
ZNF467,1
ADHFE1,1
GLT6D1,1
CUEDC2,1
ANO1,1
FAM86C1,1
KRT18,1
ESPL1,1
ATF7,1
SPG20,1
RAB2B,1
NEK9,1
RP11-578F21.9,1
C15orf61,1
NLRC3,1
PSMB3,1
NOG,1
NDUFV2,1
CABLES1,1
ATP5SL,1
SLC8A2,1
FAM90A28P,1
LAIR2,1
FAM110A,1
CYP24A1,1
MTRNR2L10,1
MTMR1,1
DUSP9,1
MFN2,1
RHCE,1
CEP85,1
TMEM222,1
SYTL1,1
GNL2,1
C1orf185,1
IL23R,1
CTH,1
SH3GLB1,1
LAMTOR5,1
RHOC,1
REG4,1
PDZK1,1
PI4KB,1
TDRD10,1
MUC1,1
RUSC1,1
TMEM79,1
MIR557,1
PFN1P1,1
TNFSF4,1
ACBD6,1
RP11-46A10.5,1
RGS13,1
UCHL5,1
AVPR1B,1
YOD1,1
CR1,1
TRIM17,1
KCNK1,1
OR2T10,1
C2orf44,1
GPR113,1
CENPA,1
ERLEC1,1
TPRKB,1
ACTG2,1
SLC4A5,1
KCMF1,1
EIF2AK3,1
STARD7,1
CNOT11,1
GPR45,1
AC108868.1,1
WASH2P,1
CCDC74B,1
AC133785.1,1
SPOPL,1
ACVR1,1
CERS6,1
HOXD1,1
UBE2E3,1
HECW2,1
ALS2,1
ZNF142,1
SERPINE2,1
HTR2B,1
PRSS56,1
TIGD1,1
GBX2,1
KLHL30,1
ILKAP,1
RNPEPL1,1
LRRN1,1
CAV3,1
METTL6,1
CTNNB1,1
HIGD1A,1
IP6K1,1
CHDH,1
KIAA1524,1
C3orf52,1
TMCC1,1
SKIL,1
HTR3E,1
CYTL1,1
KIT,1
STAP1,1
TMPRSS11D,1
AP1AR,1
GYPE,1
MMAA,1
VEGFC,1
ANKRD37,1
CCDC110,1
RP11-1C1.5,1
CTD-2290P7.1,1
ANXA2R,1
MCCC2,1
OTP,1
HSD17B4,1
SLC27A6,1
TAF7,1
FGF18,1
SH3PXD2B,1
AC136604.1,1
SQSTM1,1
MIR4645,1
RIPK1,1
GCM2,1
SYCP2L,1
EDN1,1
SLC17A3,1
VN1R10P,1
NRM,1
BAG6,1
KCNK17,1
GUCA1B,1
TNFRSF21,1
BEND3,1
FOXO3,1
THEMIS,1
TAAR1,1
FBXO30,1
SHPRH,1
TCP1,1
IGF2R,1
PHF10,1
ZNF12,1
CYCS,1
PDK4,1
OR2AE1,1
COPS6,1
LRCH4,1
PUS7,1
ING3,1
TAS2R16,1
COPG2,1
ZC3HAV1L,1
DENND2A,1
TRBV6-7,1
TRPV6,1
PIP,1
CLCN1,1
NOS3,1
FASTK,1
EN2,1
SPAG11B,1
IL7,1
TPD52,1
TMEM249,1
KIAA2026,1
PLAA,1
TOMM5,1
MIR1299,1
TXN,1
KIAA0368,1
SAPCD2,1
NRARP,1
ANKRD30A,1
RP11-672F9.1,1
JMJD1C,1
NRG3,1
LIPM,1
FAM175B,1
JAKMIP3,1
OR52B1P,1
NELL1,1
OR4C4P,1
OR5M4P,1
LRRC55,1
PPP1R32,1
CCDC85B,1
FGF19,1
CLPB,1
CARD16,1
RDX,1
RP11-121M22.1,1
CDCA3,1
GYS2,1
KCNJ8,1
CELA1,1
ITGA5,1
OR6C4,1
CDK2,1
PAN2,1
SDR9C7,1
PIP4K2C,1
CDK4,1
CTDSP2,1
TBK1,1
LIN7A,1
KRT18P20,1
IFT81,1
PLA2G1B,1
SLC46A3,1
USPL1,1
SLAIN1,1
RNF219,1
FGF14,1
DAOA,1
OR4K14,1
PNP,1
OR6S1,1
ADCY4,1
EGLN3,1
GPX2,1
DCAF5,1
PLEKHD1,1
MED6,1
GTF2A1,1
SNORD114-25,1
IGHV3-38,1
MAGEL2,1
ARHGAP11A,1
SECISBP2L,1
CCPG1,1
MRPL46,1
TNFRSF12A,1
SH2B1,1
USB1,1
CCDC79,1
CES4A,1
CTCF,1
ZNF23,1
PHLPP2,1
ALOX15B,1
MAPK7,1
SLC47A2,1
MYO19,1
DHRS11,1
CASC3,1
KLHL11,1
HEXIM1,1
MAP3K14,1
SRSF1,1
ABCA6,1
CD300LD,1
RAB37,1
USP36,1
LGALS3BP,1
AFG3L2,1
DTNA,1
ATP5A1,1
PIAS2,1
SERPINB5,1
C18orf63,1
LSM7,1
PRAM1,1
SIN3B,1
PGLS,1
PLEKHF1,1
UPK1A,1
ZNF345,1
GGN,1
TBC1D17,1
GPR32,1
SIGLEC7,1
SIGLEC14,1
PRPF31,1
ZNF524,1
HSPA12B,1
DZANK1,1
DYNLRB1,1
RP1-138B7.5,1
OCSTAMP,1
MGC4294,1
ARFRP1,1
IGHV1OR21-1,1
C21orf62,1
OLIG2,1
GSTT1,1
CRYBA4,1
CABP7,1
TBC1D10A,1
YWHAH,1
PRR5-ARHGAP8,1
HDHD1,1
CNKSR2,1
MID1IP1,1
TAF1,1
GPRASP1,1
TCEAL4,1
PAK3,1
CAPN6,1
SLC25A14,1
ARHGAP36,1
TXLNG2P,1
FAM87B,1
LINC00115,1
SAMD11,1
RNF223,1
RP11-465B22.5,1
MRPL20,1
SLC35E2B,1
SLC35E2,1
HES5,1
MMEL1,1
TTC34,1
CCDC27,1
ACOT7,1
THAP3,1
TNFRSF9,1
LZIC,1
PEX14,1
FBXO2,1
AGTRAP,1
HNRNPCL1,1
PRAMEF16,1
C1orf195,1
CELA2A,1
ZBTB17,1
PADI1,1
TAS1R2,1
AKR7A2,1
SH2D5,1
ALPL,1
LDLRAD2,1
EPHA8,1
ID3,1
TRIM63,1
THEMIS2,1
SPCS2P4,1
ATPIF1,1
SRSF4,1
SERINC2,1
BAI2,1
ZMYM6,1
MRPS15,1
ZC3H12A,1
MTF1,1
RP11-334L9.1,1
SMAP2,1
ZFP69B,1
ZFP69,1
CTPS1,1
SCMH1,1
EDN2,1
GUCA2B,1
TMEM125,1
C1orf210,1
MPL,1
KIF2C,1
TSPAN1,1
NSUN4,1
FAAH,1
FAF1,1
C1orf123,1
LRRC42,1
CDCP2,1
SSBP3,1
FGGY,1
CYP2J2,1
FOXD3,1
EFCAB7,1
UBE2U,1
SGIP1,1
LRRC53,1
MCOLN2,1
CYR61,1
ZNHIT6,1
LRRC8C,1
CDC7,1
C1orf146,1
MTF2,1
CNN3,1
CDC14A,1
EXTL2,1
S1PR1,1
AMY2A,1
ATXN7L2,1
CYB561D1,1
GSTM2,1
SLC16A4,1
PROK1,1
NRBF2P3,1
CHI3L2,1
CHIA,1
CAPZA1,1
DCLRE1B,1
SYT6,1
AMPD1,1
CD101,1
MAN1A2,1
NBPF7P,1
TXNIP,1
ANKRD34A,1
RP11-337C18.8,1
FMO5,1
AL732363.1,1
HIST2H2BF,1
HORMAD1,1
TCHHL1,1
SPRR4,1
S100A8,1
CHTOP,1
TPM3,1
RP11-29H23.6,1
SYT11,1
HAPLN2,1
FCRL4,1
CD1C,1
OR10T2,1
ATP1A4,1
SLAMF1,1
SLAMF7,1
CD244,1
ARHGAP30,1
USP21,1
HSPA6,1
FCGR2B,1
RXRG,1
MGST3,1
ADCY10,1
MPC2,1
SELL,1
FMO3,1
MYOC,1
SLC9C2,1
TOR3A,1
STX6,1
COLGALT2,1
RNF2,1
BRINP3,1
B3GALT2,1
CFH,1
C1orf106,1
TMEM9,1
LGR6,1
ETNK2,1
PIK3C2B,1
PM20D1,1
IL19,1
RD3,1
NSL1,1
ZC3H11B,1
RP11-421L10.1,1
FBXO28,1
SRP9,1
C1orf95,1
SNAP47,1
TAF5L,1
COG2,1
GNPAT,1
TBCE,1
NID1,1
EFCAB2,1
OR11L1,1
OR2L2,1
ZNF672,1
DCDC2C,1
YWHAQ,1
KCNF1,1
NT5C1B,1
FAM228B,1
DTNB,1
SLC35F6,1
KHK,1
MPV17,1
MRPL33,1
TRMT61B,1
SLC30A6,1
TTC27,1
RMDN2,1
ATL2,1
KCNG3,1
ABCG5,1
C2orf61,1
STON1,1
VRK2,1
TMEM17,1
UGP2,1
SPRED2,1
ETAA1,1
GKN2,1
C2orf42,1
SNRPG,1
CYP26B1,1
STAMBP,1
AUP1,1
CAPG,1
USP39,1
CHMP3,1
RP11-440D17.3,1
SEMA4C,1
FAM178B,1
ANKRD36,1
LYG1,1
AFF3,1
CREG2,1
IL18R1,1
IL18RAP,1
MFSD9,1
SH3RF3,1
BCL2L11,1
RGPD8,1
DDX18,1
INSIG2,1
PROC,1
SFT2D3,1
TUBA3D,1
R3HDM1,1
ARHGAP15,1
RIF1,1
CCDC148,1
SCN9A,1
CFAP210,1
GAD1,1
RAPGEF4,1
CYCTP,1
ORMDL1,1
PMS1,1
GLS,1
PGAP1,1
CASP8,1
TMEM237,1
CARF,1
FASTKD2,1
CPO,1
ATIC,1
SMARCAL1,1
USP37,1
WNT6,1
IHH,1
DES,1
TM4SF20,1
SP140,1
SP100,1
ARMC9,1
ALPPL2,1
EIF4E2,1
EFHD1,1
NEU2,1
SH3BP4,1
AC064874.1,1
RBM44,1
D2HGDH,1
GAL3ST2,1
LMCD1,1
LHFPL4,1
TPRXL,1
TMEM43,1
DPH3,1
KAT2B,1
NKIRAS1,1
LRRC3B,1
CMC1,1
GLB1,1
SLC22A13,1
GORASP1,1
ENTPD3,1
CCDC13,1
LARS2,1
CCRL2,1
LTF,1
SMARCC1,1
QRICH1,1
QARS1,1
KLHDC8B,1
C3orf84,1
MST1R,1
LSMEM2,1
HEMK1,1
GNL3,1
SPCS1,1
LRTM1,1
CCDC66,1
DNASE1L3,1
PRICKLE2,1
HTR1F,1
CRYBG3,1
OR5H1,1
OR5H15,1
OR5H2,1
CPOX,1
ZPLD1,1
ALCAM,1
CCDC54,1
HHLA2,1
GUCA1C,1
NAA50,1
ZNF80,1
TIMMDC1,1
CD80,1
FSTL1,1
NDUFB4,1
ILDR1,1
WDR5B,1
KPNA1,1
SNX4,1
HMCES,1
MBD4,1
PLXND1,1
TF,1
AMOTL2,1
CEP63,1
MRAS,1
FOXL2,1
TM4SF4,1
CLRN1,1
DHX36,1
C3orf55,1
IL12A-AS1,1
BCHE,1
SERPINI1,1
LRRIQ4,1
GPR160,1
THPO,1
EPHB3,1
VPS8,1
RFC4,1
UTS2B,1
ATP13A5,1
FAM43A,1
CEP19,1
NCBP2,1
BDH1,1
FYTTD1,1
ZNF732,1
ATP5I,1
TMEM175,1
MAEA,1
NAT8L,1
RP11-503N18.1,1
TNIP2,1
C4orf6,1
WFS1,1
MRFAP1,1
BOD1L1,1
PPARGC1A,1
C4orf19,1
CHRNA9,1
APBB2,1
PHOX2B,1
ARL9,1
RP11-533F5.2,1
GNRHR,1
RP11-813N20.1,1
UGT2B7,1
RP11-790I12.1,1
SULT1B1,1
RNU6-784P,1
CXCL6,1
PF4V1,1
THAP6,1
CDKL2,1
MEPE,1
HERC5,1
CCSER1,1
PDHA2,1
TRMT10A,1
DAPP1,1
DDIT4L,1
SLC9B2,1
OSTC,1
COL25A1,1
TNIP3,1
CCNA2,1
SCLT1,1
NDUFC1,1
ZNF827,1
TTC29,1
ARHGAP10,1
MAB21L2,1
C4orf46,1
TKTL2,1
MSMO1,1
CPE,1
MFAP3L,1
ACSL1,1
HELT,1
KIAA1430,1
PDLIM3,1
HSP90AA4P,1
LRRC14B,1
CCDC127,1
CTD-2228K2.5,1
CEP72,1
RP11-404K5.2,1
CDH9,1
C9,1
C6,1
CCDC152,1
ISL1,1
AC112198.2,1
MIER3,1
SMIM15,1
FAM159B,1
CWC27,1
SREK1,1
GCNT4,1
ARSB,1
BHMT2,1
DHFR,1
SSBP2,1
SPATA9,1
GLRX,1
CAST,1
SLCO6A1,1
FBXL17,1
AC011366.3,1
AQPEP,1
PPIC,1
ALDH7A1,1
RAD50,1
SOWAHA,1
C5orf15,1
CDKL3,1
TXNDC15,1
CDC23,1
PFDN1,1
PCDHAC1,1
PCDHGA8,1
PCDHGB7,1
PCDHGA11,1
PCDHGC3,1
RNF14,1
HMHB1,1
GPR151,1
PPP2R2B,1
SPINK1,1
IL17B,1
SLC6A7,1
ARSI,1
NDST1,1
AC010441.1,1
GLRA1,1
GALNT10,1
TIMD4,1
HAVCR2,1
IL12B,1
C5orf54,1
DUSP1,1
BOD1,1
MSX2,1
SIMC1,1
UNC5A,1
UIMC1,1
ZNF346,1
RGS14,1
F12,1
DOK3,1
RP11-1026M7.2,1
HNRNPAB,1
PHYKPL,1
ZNF879,1
RP11-798K23.3,1
MAML1,1
TBC1D9B,1
RASGEF1C,1
SCGB3A1,1
TRIM52,1
RP3-416J7.5,1
HUS1B,1
TEX56P,1
RIOK1,1
NOL7,1
MCUR1,1
CAP2,1
FAM8A1,1
HIST1H2BB,1
HIST1H2BF,1
HIST1H4H,1
BTN2A1,1
HIST1H2AG,1
HIST1H2BK,1
PGBD1,1
OR2B3,1
OR2J1,1
OR2H1,1
GABBR1,1
ZFP57,1
HLA-E,1
PPP1R18,1
PSORS1C1,1
AIF1,1
NELFE,1
DXO,1
BTNL2,1
TAP1,1
HLA-DMA,1
HLA-DPB2,1
PHF1,1
SYNGAP1,1
MLN,1
ARMC12,1
PNPLA1,1
C6orf222,1
COX6A1P2,1
UNC5CL,1
TSPO2,1
NCR2,1
MEA1,1
TJAP1,1
ENPP5,1
SLC25A27,1
ANKRD66,1
CRISP2,1
PGK2,1
ICK,1
GCLC,1
FAM83B,1
LMBRD1,1
B3GAT2,1
KHDC3L,1
TBX18,1
NT5E,1
HTR1E,1
SMIM8,1
C6ORF165,1
SLC35A1,1
LYRM2,1
GPR63,1
POU3F2,1
PNISR,1
CCNC,1
TRAF3IP2,1
WISP3,1
TSPYL4,1
DSE,1
ZUFSP,1
GOPC,1
FAM184A,1
TRDN,1
ECHDC1,1
L3MBTL3,1
MTFR2,1
PBOV1,1
HEBP2,1
ABRACL,1
TXLNB,1
GJE1,1
TAB2,1
MYCT1,1
SCAF8,1
NOX3,1
SYNJ2,1
EZR,1
PNLDC1,1
PDE10A,1
GPR31,1
RP11-568A7.1,1
TCTE3,1
PSMB1,1
FAM20C,1
PRKAR1B,1
GPR146,1
ELFN1,1
NUDT1,1
GRIFIN,1
CARD11,1
RNF216P1,1
ACTB,1
RSPH10B2,1
MIOS,1
MEOX2,1
IL6,1
DFNA5,1
AC005013.5,1
GGCT,1
INMT,1
RP9,1
GPR141,1
EPDR1,1
COA1,1
POLR2J4,1
MYL7,1
DDX56,1
TBRG4,1
VWC2,1
ZPBP,1
C7orf72,1
PSPHP1,1
14-Sep,1
ZNF727,1
NSUN5,1
FKBP6,1
RFC2,1
MDH2,1
DTX2,1
RSBN1L,1
MAGI2,1
GNAT3,1
AC005008.2,1
DMTF1,1
SGCE,1
ASNS,1
GATS,1
MOSPD3,1
TRIP6,1
ACHE,1
SERPINE1,1
CLDN15,1
FIS1,1
COL26A1,1
POLR2J,1
RASA4B,1
FAM185A,1
FBXL13,1
LRRC17,1
DPY19L2P2,1
PSMC2,1
CCDC71L,1
DUS4L,1
NRCAM,1
LRRN3,1
TMEM168,1
ST7-OT4,1
RP11-3L10.3,1
RNF148,1
ASB15,1
RP11-274B21.1,1
AKR1B1,1
BPGM,1
TMEM140,1
KDM7A,1
ADCK2,1
TRBV10-2,1
TRBV9,1
TRBV5-3,1
TRBV7-3,1
TRBV27,1
TRBV30,1
NOBOX,1
ZNF777,1
KCNH2,1
SLC4A2,1
FABP5P3,1
XRCC2,1
RNF32,1
UBE3C,1
NCAPG2,1
FBXO25,1
XKR5,1
DEFB106A,1
SLC35G5,1
GATA4,1
SLC18A1,1
PHYHIP,1
PDLIM2,1
TNFRSF10B,1
NKX3-1,1
ADAMDEC1,1
GNRH1,1
BNIP3L,1
PTK2B,1
SMIM18,1
UNC5D,1
RP11-419C23.1,1
RAB11FIP1,1
GOT1L1,1
HTRA4,1
GOLGA7,1
AP3M2,1
THAP1,1
LINC00293,1
CLXN,1
FAM150A,1
SOX17,1
PPP1R42,1
RP11-664D7.4,1
RP11-656G20.1,1
PI15,1
LRRCC1,1
CA1,1
WWP1,1
OTUD6B,1
RAD54B,1
CCNE2,1
KLF10,1
CTHRC1,1
DCSTAMP,1
AARD,1
SAMD12,1
COLEC10,1
SNTB1,1
ANXA13,1
TRMT12,1
RNF139,1
ZNF572,1
FAM84B,1
GSDMC,1
KHDRBS3,1
AGO2,1
MROH5,1
THEM6,1
CYP11B1,1
C8orf31,1
HSF1,1
DGAT1,1
SLC39A4,1
KCNV2,1
SPATA6L,1
AK3,1
CD274,1
ACER2,1
IFNA21,1
IFNA16,1
RIGI,1
TRBV24OR9-2,1
PTENP1,1
PRSS3,1
UBAP1,1
C9orf24,1
ENHO,1
GALT,1
UNC13B,1
TESK1,1
CLTA,1
ZBTB5,1
SLC25A51,1
ALDH1B1,1
ZNF658,1
ZNG1F,1
TMEM252,1
PIP5K1B,1
SMC5,1
C9orf57,1
GOLM1,1
C9orf170,1
CTSL3P,1
RNU6-714P,1
FAM120A2P,1
NUTM2F,1
RP11-435O5.4,1
HABP4,1
NUTM2G,1
RP11-498P14.3,1
FOXE1,1
TBC1D2,1
KRT8P11,1
LINC00587,1
OR13C2,1
KLF4,1
SUSD1,1
HSDL2-AS1,1
ORM2,1
RP11-295D22.1,1
PSMD5,1
CNTRL,1
DAB2IP,1
OR1L4,1
SLC2A8,1
C9orf117,1
NAIF1,1
PKN3,1
LINC02913,1
ABO,1
MED22,1
SARDH,1
OLFM1,1
PAEP,1
LHX3,1
PMPCA,1
INPP5E,1
LCN10,1
LCN6,1
FBXW5,1
LCN12,1
PTGDS,1
NOXA1,1
RBM17,1
UCMA,1
C1QL3,1
MRC1,1
LYZL2,1
C10ORF68,1
CREM,1
SEPT7P9,1
BMS1,1
RASGEF1A,1
MSMB,1
FAM21A,1
DYNC1I2P1,1
DKK1,1
MBL2,1
ZWINT,1
C10orf40,1
DDX21,1
AC022532.1,1
CDH23-AS1,1
PSAP,1
MYOZ1,1
PLAU,1
DUPD1,1
RP11-40F6.1,1
FAM213A,1
GHITM,1
GPR15LG,1
CDHR1,1
WAPAL,1
LDB3,1
SNCG,1
ATAD1,1
FAS,1
IFIT3,1
IFIT5,1
PANK1,1
5-Mar,1
CEP55,1
RBP4,1
TBC1D12,1
CC2D2B,1
TM9SF3,1
SLIT1,1
AVPI1,1
HPSE2,1
ENTPD7,1
ABCC2,1
ERLIN1,1
PDZD7,1
KAZALD1,1
BTRC,1
POLL,1
CNNM2,1
USMG5,1
DUSP5,1
CASP7,1
FAM160B1,1
PNLIPRP3,1
EMX2,1
INPP5F,1
C10orf85,1
BTBD16,1
DMBT1,1
C10orf88,1
PSTK,1
EDRF1,1
DOCK1,1
BNIP3,1
INPP5A,1
UTF1,1
PSMD13,1
NLRP6,1
PKP3,1
RNH1,1
HRAS,1
LRRC56,1
RASSF7,1
TALDO1,1
PNPLA2,1
CD81-AS1,1
OR52I2,1
OR51F2,1
OR51J1,1
OR51I2,1
OR52B6,1
TRIM6,1
OR52N4,1
OR56B4,1
SMPD1,1
TRIM3,1
OR10A2,1
OR10A4,1
OVCH2,1
RP11-35J10.5,1
NLRP10,1
LMO1,1
RPL27A,1
DENND5A,1
DKK3,1
PARVA,1
CTC-497E21.3,1
BMAL1,1
SPON1,1
COPB1,1
PIK3C2A,1
SERGEF,1
SAA1,1
UEVLD,1
TMEM86A,1
ZDHHC13,1
FANCF,1
KIF18A,1
ELP4,1
ELF5,1
LDLRAD3,1
CD82,1
TP53I11,1
PACSIN3,1
DDB2,1
FNBP4,1
OR4B1,1
OR4A47,1
OR4A4P,1
OR8J1,1
OR5R1,1
OR9G4,1
OR5AK2,1
OR5AK1P,1
RP11-872D17.8,1
OR9Q1,1
LPXN,1
GLYAT,1
AP000640.10,1
MRPL16,1
TCN1,1
MS4A13,1
FADS2,1
TMEM223,1
SLC22A10,1
C11orf84,1
STIP1,1
TRPT1,1
BAD,1
GPR137,1
KCNK4,1
TRMT112,1
SLC22A12,1
SF1,1
VPS51,1
DPF2,1
SLC25A45,1
AP000769.1,1
EHBP1L1,1
SIPA1,1
TSGA10IP,1
EIF1AD,1
CD248,1
ADRBK1,1
CARNS1,1
GPR152,1
CABP2,1
NUDT8,1
ALDH3B2,1
PPFIA1,1
LAMTOR1,1
INPPL1,1
RP11-169D4.1,1
UCP3,1
POLD3,1
TSKU,1
MIR4300,1
CCDC83,1
ME3,1
FOLH1B,1
PGR,1
MMP3,1
PDGFD,1
CARD17P,1
SLC35F2,1
TAGLN,1
SCN4B,1
AMICA1,1
CD3G,1
UBE4A,1
ATP5L,1
TTC36,1
FOXR1,1
TRAPPC4,1
HMBS,1
H2AFX,1
MCAM,1
RNF26,1
MFRP,1
USP2-AS1,1
OAF,1
NRGN,1
HEPN1,1
SLC37A2,1
PUS3,1
DDX25,1
FAM118B,1
FOXRED1,1
RP11-676M6.1,1
FLI1,1
TP53AIP1,1
TMEM45B,1
AP003062.1,1
DCP1B,1
DYRK4,1
KCNA6,1
ING4,1
LRRC23,1
PEX5,1
CLEC4C,1
FOXJ2,1
MAGOHB,1
YBX3,1
TAS2R7,1
TAS2R8,1
TAS2R50,1
TAS2R31,1
LRP6,1
LOH12CR2,1
LOH12CR1,1
DUSP16,1
C12orf36,1
ERP27,1
ARHGDIB,1
PTPRO,1
SLC15A5,1
RERGL,1
ABCC9,1
MIR920,1
AC026310.1,1
LRMP,1
MED21,1
C12orf71,1
SMCO2,1
OVCH1,1
BICD1,1
ANO6,1
RAPGEF3,1
PFKM,1
OR10AD1,1
CCDC65,1
PRKAG1,1
RHEBL1,1
DHH,1
TROAP,1
HIGD1C,1
POU6F1,1
KRT7,1
KRT6C,1
SP1,1
HOXC12,1
NFE2,1
NCKAP1L,1
OR6C70,1
GDF11,1
ORMDL2,1
COQ10A,1
B4GALNT1,1
AVIL,1
LRIG3,1
KRR1,1
CCDC59,1
NTS,1
TMTC3,1
POC1B,1
DCN,1
PLEKHG7,1
NTN4,1
LTA4H,1
RP11-181C3.1,1
ANO4,1
HSP90B1,1
C12orf75,1
C12orf23,1
PRDM4,1
ASCL4,1
TCHP,1
TRAFD1,1
TPCN1,1
RBM19,1
CCDC60,1
CIT,1
CABP1,1
HPD,1
LRRC43,1
RILPL1,1
CCDC92,1
SCARB1,1
ANHX,1
GJB6,1
MICU2,1
AL359736.1,1
POLR1D,1
CDX2,1
MEDAG,1
B3GALTL,1
FAM216B,1
EPSTI1,1
TSC22D1,1
TPT1,1
COG3,1
LPAR6,1
CDADC1,1
FAM124A,1
INTS6,1
WDFY2,1
TARDBPP2,1
